,home_victory,home_runs,away_runs,last_week_home_win_rate_ratio,last_year_home_st_ERA,last_3_week_home_st_ERA,last_week_home_re_ERA,last_week_home_runs_ave,last_year_away_st_ERA,last_3_week_away_st_ERA,last_week_away_re_ERA,last_week_away_runs_ave,last_week_home_team_OPS,last_week_away_team_OPS,last_week_home_OPS_ratio,last_year_home_win_rate,last_year_away_win_rate,last_year_home_st_ERA_ratio,last_3_week_home_st_ERA_ratio,last_year_home_st_APP,last_year_home_st_IP,last_year_away_st_APP,last_year_away_st_IP,home_st_pitching_interval,away_st_pitching_interval,this_year_home_st_IP_div_match,this_year_away_st_IP_div_match
13,1,5,4,0.5,4.0,4.0,3.3749999999999996,4.0,3.81,3.81,0.0,3.75,0.6493055555555556,0.7241486068111456,0.4727537134815543,0.496,0.446,0.5121638893306301,0.5121638893306301,0.0,0.0,10.0,52.0,7.0,7.0,1.0,1.0
14,1,6,3,0.5,3.56,3.56,0.0,2.75,2.89,2.89,1.9285714285714286,2.5,0.5483516483516484,0.5807962529274004,0.48563314666794305,0.493,0.43700000000000006,0.5519379683913276,0.5519379683913276,21.0,131.0,12.0,71.66666666666667,7.0,7.0,1.0,1.0
15,0,0,7,0.6249997500005,6.75,6.75,0.0,4.25,3.17,3.17,1.0,3.25,0.575807787903894,0.546455938697318,0.5130770729334131,0.40700000000000003,0.647,0.6804435120073564,0.6804435120073564,4.0,20.0,25.0,164.33333333333334,7.0,7.0,1.0,1.0
16,0,4,5,0.749999500001,4.0,4.0,2.0,5.25,2.48,2.48,12.149999999999999,4.0,0.7290398918187966,0.6666666666666666,0.5223446772435509,0.5,0.433,0.6172839144185449,0.6172839144185449,0.0,0.0,20.0,130.33333333333334,7.0,7.0,1.0,1.0
17,0,0,1,0.749999500001,3.74,3.74,0.0,4.0,4.79,4.79,6.75,3.25,0.7249940319885414,0.49842890809112333,0.5925947668933954,0.514,0.56,0.43845253494665065,0.43845253494665065,23.0,144.0,18.0,103.0,7.0,7.0,1.0,1.0
18,0,2,6,0.16666755555318521,2.89,2.89,10.125,2.875,2.4,2.4,1.9285714285714282,4.375,0.6447087776866284,0.7502761413843888,0.46216182617656454,0.539,0.496,0.5463137821119917,0.5463137821119917,11.0,62.333333333333336,28.0,199.0,7.0,7.0,1.0,1.0
19,0,2,6,0.30000031999948795,4.0,4.0,7.363636363636365,2.375,2.94,2.94,6.428571428571429,4.875,0.6608019639934533,0.8629622104835433,0.43366419493374764,0.43700000000000006,0.528,0.5763688540723764,0.5763688540723764,0.0,0.0,24.0,147.0,7.0,7.0,1.0,1.0
20,1,4,2,0.37500024999949993,2.12,2.12,1.2272727272727273,3.875,4.64,4.64,0.0,3.375,0.7424242424242424,0.6825485279093526,0.5210094240961786,0.446,0.493,0.313609522600733,0.313609522600733,23.0,140.0,15.0,87.0,7.0,7.0,1.0,1.0
21,1,13,3,0.5,3.84,3.84,5.3999999999999995,2.625,2.38,2.38,9.310344827586206,4.375,0.47720364741641336,0.6602731075854448,0.41952826316493286,0.56,0.433,0.6173633063140495,0.6173633063140495,26.0,159.0,24.0,162.33333333333334,7.0,7.0,1.0,1.0
22,1,12,2,0.555555456790299,3.27,3.27,0.0,3.125,4.58,4.58,7.0,3.375,0.6319073083778965,0.5474654377880184,0.5357994836087211,0.514,0.40700000000000003,0.41656053081260364,0.41656053081260364,27.0,178.33333333333334,14.0,76.66666666666667,7.0,7.0,1.0,1.0
23,0,2,6,0.5,4.0,4.0,0.8999999999999999,3.25,3.02,3.02,2.076923076923077,5.375,0.6012653875249295,0.7476689976689976,0.4457336058184102,0.647,0.5,0.5698005499143732,0.5698005499143732,0.0,0.0,16.0,110.0,7.0,7.0,1.0,1.0
24,1,8,4,1.3333297777872592e-06,4.76,4.76,7.5,2.5,3.22,3.22,1.862068965517241,5.0,0.6383430455797985,0.7253101736972705,0.468112447179358,0.539,0.496,0.5964912038869162,0.5964912038869162,14.0,79.0,27.0,170.0,7.0,7.0,1.0,1.0
25,1,6,3,0.20000047999923198,5.19,5.19,7.714285714285714,2.0,4.0,4.0,7.0,5.5,0.6293628190093259,0.8752839618355293,0.4182794440672251,0.43700000000000006,0.528,0.564744273178613,0.564744273178613,15.0,60.666666666666664,0.0,0.0,7.0,7.0,1.0,1.0
26,0,3,11,0.5,7.47,7.47,0.8709677419354841,4.0,4.0,4.0,1.0384615384615385,3.0,0.7430177184778411,0.673062846387117,0.5247001737847434,0.446,0.493,0.6512641410175866,0.6512641410175866,4.0,15.333333333333334,0.0,0.0,7.0,7.0,1.0,1.0
27,0,4,5,0.6666662222234075,4.0,4.0,3.2399999999999998,5.0,3.35,3.35,9.236842105263158,4.25,0.6599539700805523,0.6432204957454679,0.5064202740208227,0.56,0.433,0.5442176750428095,0.5442176750428095,0.0,0.0,25.0,161.0,7.0,7.0,1.0,1.0
28,0,0,5,0.6666663703708972,1.8,1.8,0.0,5.25,3.44,3.44,9.529411764705882,3.0,0.7777080062794348,0.5301470588235294,0.5946438768566513,0.514,0.40700000000000003,0.3435115101101106,0.3435115101101106,1.0,5.0,16.0,86.0,7.0,7.0,1.0,1.0
29,1,5,4,0.40000015999974403,0.4,0.4,2.076923076923077,3.0,4.22,4.22,3.0,6.0,0.585737308622079,0.7973226773226774,0.4235082459000987,0.647,0.5,0.08658026554966859,0.08658026554966859,4.0,22.333333333333332,27.0,134.0,7.0,7.0,1.0,1.0
31,0,4,6,0.3333336111106481,3.2,3.2,6.352941176470589,2.8,1.91,0.0,6.394736842105263,5.0,0.6544640688434713,0.8243182330403426,0.442569584454556,0.43700000000000006,0.528,0.6262230425741516,0.9999996875001954,14.0,76.0,25.0,179.0,7.0,6.0,1.0,1.0
32,1,9,5,0.40000019999959996,4.0,4.0,2.9347826086956523,3.8,1.85,2.25,0.8999999999999999,4.6,0.7059518451845185,0.7208109719737626,0.4947927130527415,0.446,0.493,0.6837606209365399,0.6399999552000143,0.0,0.0,28.0,194.0,7.0,6.0,1.0,1.0
33,1,4,1,0.2857148979574345,3.11,1.5,7.061538461538461,4.0,2.52,2.3478260869565215,2.2131147540983607,4.666666666666667,0.7457166848301859,0.7471163394698648,0.49953120857560906,0.539,0.446,0.5523978499474778,0.3898305657377851,27.0,168.0,28.0,207.0,7.0,7.0,1.0,1.0
34,1,2,1,0.3571431632646501,3.27,0.0,6.230769230769231,3.0,3.72,1.5,3.0,5.0,0.6445454545454545,0.704208512673362,0.47788215657636396,0.43700000000000006,0.496,0.4678111680082495,6.666657777789629e-07,21.0,134.33333333333334,27.0,159.33333333333334,7.0,6.0,1.0,1.0
35,0,4,6,0.3750001874997187,4.0,4.0,7.5,4.666666666666667,3.19,2.571428571428571,5.74468085106383,5.166666666666667,0.7123279098873592,0.817794328786791,0.4655366034707075,0.493,0.528,0.5563282179893692,0.6086956190926377,0.0,0.0,26.0,163.33333333333334,7.0,6.0,1.0,1.0
36,1,4,3,0.4444445679009602,2.24,2.571428571428571,1.9285714285714286,4.8,3.22,15.0,1.7608695652173914,4.0,0.6767060852426706,0.6246777466951896,0.5199896207677663,0.56,0.647,0.410256443129508,0.14634150366844675,22.0,160.33333333333334,20.0,134.0,7.0,7.0,1.0,1.0
37,1,4,2,0.45454553718993235,2.91,3.857142857142857,9.529411764705882,3.4,2.84,1.5,2.8928571428571423,5.6,0.6014152262683896,0.7454502294666878,0.4465295503032675,0.40700000000000003,0.5,0.5060869544045377,0.7199999178666973,28.0,194.33333333333334,23.0,133.0,7.0,7.0,1.0,1.0
38,0,3,4,0.40000019999959996,3.19,4.05,7.3125,4.4,3.39,0.0,0.6,4.2,0.6532957183578711,0.6988347457627119,0.4831602686969785,0.433,0.514,0.48480243623026253,0.9999997530865417,16.0,93.0,28.0,188.33333333333334,7.0,7.0,1.0,1.0
39,1,7,1,0.5454544214879414,3.31,11.25,6.864406779661017,4.5,3.92,10.799999999999999,2.25,4.0,0.7536642421141124,0.6795797483678498,0.5258450390297293,0.539,0.446,0.4578146728036866,0.5102040807071129,25.0,146.33333333333334,33.0,140.0,7.0,7.0,1.0,0.7142857142857143
40,0,0,5,0.3571431632646501,4.12,3.5999999999999996,6.061224489795919,3.0,4.35,4.35,2.872340425531915,4.833333333333333,0.6578739118965973,0.7032650512619091,0.4833260451012356,0.43700000000000006,0.496,0.4864226714468309,0.4528302005458615,21.0,122.0,5.0,20.333333333333332,7.0,21.0,1.0,0.0
41,1,3,0,0.3750001874997187,2.55,1.2857142857142856,8.162790697674419,5.166666666666667,2.71,1.5,4.584905660377359,5.666666666666667,0.7692396446290527,0.8462435703768858,0.4761669062752998,0.493,0.528,0.48479088030765005,0.4615384891518539,26.0,169.33333333333334,13.0,66.0,7.0,6.0,1.0,0.8571428571428571
42,0,3,4,0.5454544628100676,3.51,3.5999999999999996,2.8125,5.2,2.52,3.375,2.25,4.0,0.7282686725553232,0.6550740859183456,0.5264556944360406,0.56,0.647,0.5820895250117661,0.5161290276332537,26.0,148.33333333333334,15.0,93.0,7.0,7.0,1.0,1.0
43,1,15,4,0.5555554320990398,3.56,4.05,10.451612903225806,2.8,3.55,15.0,2.297872340425532,5.0,0.5585322723253758,0.7061667382896433,0.4416325684114858,0.40700000000000003,0.5,0.5007032346826344,0.2125984553702409,16.0,96.0,26.0,152.0,7.0,7.0,1.0,1.0
44,0,2,6,0.40000019999959996,6.05,6.05,6.612244897959183,4.2,3.17,9.0,0.6,4.4,0.6235238987816307,0.7867427075542259,0.442131931636434,0.433,0.514,0.6561821787023474,0.40199336850586465,10.0,41.666666666666664,24.0,133.0,7.0,7.0,1.0,1.0
45,0,2,3,0.6428568367353499,4.0,1.5,5.09433962264151,4.833333333333333,3.81,7.199999999999999,3.5999999999999996,3.6666666666666665,0.7867779444861216,0.6830357142857143,0.5352909464343573,0.539,0.446,0.5121638893306301,0.17241386841060496,0.0,0.0,10.0,52.0,7.0,7.0,0.75,0.625
46,0,3,8,0.3571431632646501,2.89,1.7999999999999998,8.590909090909092,2.8333333333333335,4.0,7.199999999999999,2.4545454545454546,4.5,0.6011059907834102,0.6639784946236559,0.4751508675643844,0.43700000000000006,0.496,0.4194484994343978,0.20000006666665182,12.0,71.66666666666667,0.0,0.0,7.0,7.0,0.75,0.625
47,0,3,4,0.4285715510201983,3.56,4.5,9.486486486486486,5.166666666666667,4.0,4.0,3.056603773584906,4.0,0.7745413582233666,0.7362429224848375,0.5126750179451749,0.493,0.528,0.4708994785980215,0.5294117577854688,21.0,131.0,0.0,0.0,7.0,21.0,0.75,0.0
48,1,4,3,0.5,4.79,0.0,1.2,5.0,3.17,0.0,4.5,4.2,0.7418198117436128,0.6492263470124151,0.5332819526326866,0.56,0.647,0.6017587684023195,0.5,18.0,103.0,25.0,164.33333333333334,7.0,7.0,1.0,1.2857142857142858
49,0,2,3,0.7499993750015626,6.75,0.0,17.18181818181818,5.2,4.0,5.3999999999999995,8.217391304347828,4.0,0.7072466304918607,0.6886663242595445,0.50665525245291,0.40700000000000003,0.5,0.6279069529475436,1.8518511659810497e-07,4.0,20.0,0.0,0.0,7.0,7.0,1.1428571428571428,0.8571428571428571
50,1,3,1,0.40000019999959996,2.48,4.5,5.282608695652174,3.6,3.74,1.2857142857142856,0.7105263157894737,4.4,0.5858735104230237,0.7998716377851683,0.42278590055362986,0.433,0.514,0.39871385893445044,0.7777776817558631,20.0,130.33333333333334,23.0,144.0,7.0,7.0,0.7142857142857143,1.1428571428571428
51,0,2,8,0.5263157479225032,2.94,0.0,2.492307692307693,4.166666666666667,2.4,1.0799999999999998,4.609756097560975,5.0,0.7015463090121101,0.6675101214574899,0.5124305276236661,0.528,0.496,0.5505617788158131,9.259242112514607e-07,24.0,147.0,28.0,199.0,7.0,7.0,0.7777777777777778,0.9629629629629627
52,1,1,0,0.5999997600005761,2.12,3.0,3.2586206896551726,3.5,4.0,3.857142857142857,7.714285714285714,2.8333333333333335,0.6555163490943308,0.5505429864253394,0.5435191534849985,0.446,0.43700000000000006,0.3464052789525232,0.43750001822916135,23.0,140.0,0.0,0.0,7.0,7.0,0.6666666666666666,0.7777777777777778
53,1,12,5,0.3571431632646501,4.64,5.3999999999999995,9.45,4.666666666666667,4.76,1.5,4.0754716981132075,4.833333333333333,0.719306967152747,0.7948281084355596,0.4750612932424574,0.493,0.539,0.49361702263467605,0.7826086137366337,15.0,87.0,14.0,79.0,7.0,6.0,0.6666666666666666,0.6296296296296297
54,1,10,0,0.40000019999959996,3.02,0.0,8.775,3.8,3.84,4.764705882352941,2.4,5.6,0.662093094006693,0.797510162601626,0.45361168592155593,0.5,0.56,0.44023325357631093,2.0987645511358672e-07,16.0,110.0,26.0,159.0,7.0,7.0,0.75,0.625
55,0,0,11,0.40000019999959996,2.38,12.6,5.837837837837838,3.2,4.58,6.352941176470588,8.639999999999999,5.6,0.6030864197530864,0.7250572358115436,0.4540822201169933,0.433,0.40700000000000003,0.34195406840400333,0.6648044518828325,24.0,162.33333333333334,14.0,76.66666666666667,7.0,7.0,0.7083333333333334,0.7083333333333334
57,1,3,0,0.45454553718993235,1.91,1.7999999999999998,1.5882352941176472,3.5,3.22,11.117647058823529,4.395348837209302,5.333333333333333,0.6424017764406719,0.6610229276895944,0.49285683661284146,0.528,0.496,0.3723197378870417,0.1393443181343041,25.0,179.0,27.0,170.0,6.0,7.0,1.2,0.5666666666666667
58,1,3,0,0.5999997600005761,4.07,4.07,3.436363636363637,3.0,5.19,3.857142857142857,6.923076923076923,2.5,0.5957012581053502,0.5606273564910871,0.5151660614342334,0.446,0.43700000000000006,0.43952485107454614,0.5134258391068346,13.0,42.0,15.0,60.666666666666664,21.0,7.0,0.0,0.43333333333333324
59,1,6,3,0.45454553718993235,1.85,1.2857142857142856,9.878048780487806,6.333333333333333,0.0,0.0,8.1,5.333333333333333,0.7951734539969835,0.827302752293578,0.49009868429132436,0.493,0.539,0.9999994594600438,0.999999222223432,28.0,194.0,1.0,3.0,6.0,21.0,1.1666666666666667,0.0
60,1,5,2,0.5,4.22,4.5,8.735294117647058,4.6,4.0,13.499999999999998,3.4468085106382973,3.0,0.6904610492845786,0.6129323308270677,0.5297411048884068,0.5,0.56,0.5133819918778609,0.25000002777777475,27.0,134.0,0.0,0.0,7.0,7.0,0.7407407407407408,0.6296296296296297
61,0,2,5,0.3333336111106481,3.35,6.352941176470588,5.282608695652174,2.6,3.44,0.0,3.375,7.4,0.5751536993852024,0.8473659080057298,0.4043204019100319,0.433,0.40700000000000003,0.49337260872677213,0.9999998425926421,25.0,161.0,16.0,86.0,7.0,7.0,0.3703703703703704,1.0
62,0,3,4,0.5,0.4,5.3999999999999995,3.75,3.8,3.23,3.23,1.0,3.0,0.6416112210034166,0.7020128893052835,0.4775228548526159,0.647,0.514,0.11019305223523293,0.6257241887081834,4.0,22.333333333333332,14.0,61.333333333333336,7.0,21.0,0.7407407407407408,0.0
63,0,1,10,0.5263157479225032,4.0,4.0,0.9473684210526315,3.5,2.97,4.263157894736842,3.5999999999999996,4.666666666666667,0.6385016046719629,0.6138546354197105,0.5098402389285209,0.528,0.496,0.5738880706203527,0.48407643697512986,0.0,0.0,29.0,193.33333333333334,21.0,7.0,0.0,1.2424242424242424
65,0,8,17,0.250000499999,3.22,7.199999999999999,5.062499999999999,3.4,3.39,0.6428571428571428,0.44999999999999996,3.8,0.632121894824213,0.7437979753031483,0.4594176656273602,0.647,0.514,0.4871406998061423,0.9180326802831053,20.0,134.0,28.0,188.33333333333334,6.0,6.0,1.3,1.4
66,0,2,3,0.4545455785120585,3.27,0.6,4.764705882352942,0.8571428571428571,3.11,1.2,5.538461538461538,4.2,0.44175495272934584,0.73578159561252,0.3751517974974092,0.43700000000000006,0.539,0.5125391810222003,0.3333335185183128,21.0,134.33333333333334,27.0,168.0,7.0,7.0,1.3333333333333333,1.1818181818181819
67,1,3,2,0.5454544628100676,2.52,3.068181818181818,1.8837209302325582,1.6666666666666667,3.19,3.4615384615384617,3.0,2.6666666666666665,0.4994736842105263,0.596524646244752,0.45572485863463374,0.446,0.528,0.4413310187982421,0.4698795272979439,28.0,207.0,26.0,163.33333333333334,7.0,7.0,1.3055555555555556,0.8333333333333334
68,1,3,2,0.5263157479225032,3.72,1.8837209302325582,2.6999999999999997,5.333333333333333,4.0,3.5217391304347827,4.909090909090908,5.6,0.6623188405797101,0.7984992879833497,0.4533889795242361,0.496,0.493,0.4818652896722047,0.3484849045448669,27.0,159.33333333333334,0.0,0.0,7.0,9.0,1.1666666666666667,0.696969696969697
69,1,5,3,0.6666663888893518,2.91,3.0,2.8928571428571423,7.4,3.51,3.0,4.609756097560976,2.6,0.8669203573259925,0.6034984321281499,0.5895737755417392,0.40700000000000003,0.56,0.4532710425946908,0.5,28.0,194.33333333333334,26.0,148.33333333333334,7.0,6.0,1.5,1.2
70,0,3,5,0.5813952352624624,4.42,4.42,1.208955223880597,5.142857142857143,2.84,1.2857142857142856,9.281249999999998,4.8,0.8303636363636364,0.7411602933473023,0.5283811596278849,0.514,0.5,0.6088153970205518,0.7746618967134062,11.0,53.0,23.0,133.0,21.0,7.0,0.0,1.4666666666666668
71,1,10,5,0.29411837369985755,4.49,4.49,4.378378378378379,0.8571428571428571,3.31,4.909090909090908,4.8,4.0,0.4641211323238973,0.7451573849878934,0.3838000309106889,0.43700000000000006,0.539,0.5756410062458958,0.4777057789967392,20.0,114.0,25.0,146.33333333333334,21.0,7.0,0.0,0.75
73,0,2,6,0.5813952352624624,4.35,0.0,2.25,5.666666666666667,2.55,0.5625,3.0,5.2,0.6944099378881987,0.7678083570586375,0.47490168895297963,0.496,0.493,0.6304347448015233,1.777771456812598e-06,5.0,20.333333333333332,26.0,169.33333333333334,7.0,7.0,0.6153846153846154,0.9444444444444443
74,0,7,9,0.7999994000012001,3.56,3.292682926829268,3.8571428571428563,7.6,4.0,4.0,3.375,2.4,0.8996842360942434,0.5871340667536826,0.6051070493085424,0.40700000000000003,0.56,0.4708994785980215,0.45150503002203185,16.0,96.0,0.0,0.0,7.0,21.0,1.2424242424242424,0.0
75,0,4,5,0.454545516528841,3.17,5.3999999999999995,1.125,5.0,3.55,16.874999999999996,7.902439024390244,5.4,0.7781180502387983,0.7655502392344498,0.5040707615392673,0.514,0.5,0.47172619889101225,0.24242426555113222,24.0,133.0,26.0,152.0,7.0,7.0,0.7222222222222223,0.4848484848484849
76,1,13,1,0.5,2.52,2.4,9.878048780487804,4.4,3.19,3.951219512195122,6.428571428571429,1.75,0.6836158192090396,0.5734840698869476,0.5438038974775865,0.647,0.433,0.4413310187982421,0.3778802227873338,15.0,93.0,16.0,93.0,7.0,8.0,1.2424242424242424,1.3666666666666667
77,1,6,5,0.6249995312517578,2.89,4.5,1.9285714285714288,2.2857142857142856,4.0,2.769230769230769,6.352941176470589,3.6,0.6268002776331771,0.7146742146742147,0.46724725757181906,0.43700000000000006,0.539,0.4194484994343978,0.6190475862937858,12.0,71.66666666666667,0.0,0.0,7.0,7.0,0.9285714285714286,0.9743589743589745
78,0,2,7,0.7142854081637026,3.81,4.628571428571428,0.0,1.8333333333333333,4.0,3.8571428571428563,2.953125,2.0,0.5294663048394392,0.5394291243347846,0.49533966596571466,0.446,0.528,0.4878361106693698,0.5454545347413555,10.0,52.0,0.0,0.0,7.0,7.0,0.8571428571428571,0.33333333333333337
79,0,7,8,0.5263157479225032,4.0,3.2727272727272725,5.108108108108108,5.166666666666667,3.56,3.857142857142857,1.7999999999999998,5.8,0.6357503845308723,0.7571370205811756,0.45642625685148663,0.496,0.493,0.5291005214019784,0.459016404938932,0.0,0.0,21.0,131.0,7.0,7.0,0.8571428571428571,0.7692307692307693
80,1,1,0,0.5999998000004,6.75,1.2857142857142856,4.909090909090908,6.0,2.24,2.076923076923077,4.339285714285714,3.6,0.813612150062337,0.6749823071479122,0.5465640061478627,0.40700000000000003,0.56,0.7508342044862726,0.3823530111495162,4.0,20.0,22.0,160.33333333333334,7.0,9.0,1.1666666666666667,1.1666666666666667
81,1,4,2,0.3333335555552593,3.74,2.571428571428571,1.4210526315789473,4.714285714285714,4.0,3.75,1.3846153846153846,5.6,0.7320448351310891,0.7979405034324942,0.4784652615157506,0.514,0.5,0.4832041387069409,0.4067796905103804,23.0,144.0,0.0,0.0,7.0,7.0,1.2307692307692308,1.0833333333333333
82,1,10,0,0.5,3.17,2.25,8.560975609756097,6.2,2.38,14.625,7.243902439024391,1.5,0.8026138814871209,0.5304902580608082,0.6020639030940947,0.647,0.433,0.5711711455239116,0.13333337679011834,25.0,164.33333333333334,24.0,162.33333333333334,7.0,5.0,1.3333333333333333,1.0909090909090908
83,1,6,2,0.333333888887037,4.76,4.090909090909091,5.684210526315789,4.2,2.94,5.538461538461538,3.436363636363636,2.5,0.7319895171183228,0.5621782178217822,0.565606371844991,0.539,0.528,0.61818178748525,0.42483661691846586,14.0,79.0,24.0,147.0,7.0,7.0,0.8571428571428571,1.0
84,1,4,3,0.5555554320990398,2.4,1.6530612244897958,3.2142857142857144,5.0,4.12,2.769230769230769,1.8000000000000003,3.1666666666666665,0.6112289457267623,0.6705709122548691,0.4768520935001706,0.496,0.43700000000000006,0.3680981999698773,0.37380197400649096,28.0,199.0,21.0,122.0,7.0,10.0,0.7333333333333333,0.8222222222222222
85,1,3,1,0.5161290114464369,4.64,4.090909090909091,3.2142857142857144,6.8,2.12,1.3846153846153846,2.3478260869565215,1.6666666666666667,0.8123931623931624,0.5567595459236326,0.5933546765516754,0.493,0.446,0.6863904773992671,0.7471263465157918,15.0,87.0,23.0,140.0,7.0,7.0,0.8571428571428571,0.8222222222222222
86,0,1,7,0.5714284693879009,4.58,2.8421052631578947,4.5,5.8,1.8,6.75,1.3670886075949367,6.0,0.8109512510137267,0.7456797235023042,0.5209656394418453,0.40700000000000003,0.514,0.7178682702607303,0.2962963387694877,14.0,76.66666666666667,1.0,5.0,7.0,7.0,0.7692307692307693,0.880952380952381
87,0,1,4,0.6153844378700956,3.02,0.0,1.2857142857142856,5.4,4.0,4.153846153846154,7.977272727272727,7.6,0.7725935828877005,0.8715404965404966,0.46990911054918094,0.5,0.647,0.43019945008562677,2.40740624828588e-07,16.0,110.0,0.0,0.0,7.0,7.0,1.1538461538461537,0.7948717948717949
88,0,0,4,4.9999500004999945e-06,2.48,2.4,8.26530612244898,0.75,3.84,10.607142857142856,3.566037735849057,2.8,0.4561846983485002,0.6043948229270374,0.43012776429989524,0.433,0.56,0.39240509734015905,0.184514051804539,20.0,130.33333333333334,26.0,159.0,9.0,7.0,1.1666666666666667,0.6666666666666667
89,0,0,8,0.5,2.89,9.0,1.894736842105263,4.4,1.91,1.125,4.189655172413794,2.5,0.7365372300168831,0.585938857043599,0.5569380325462159,0.539,0.528,0.6020832907986289,0.8888888120713456,11.0,62.333333333333336,25.0,179.0,15.0,7.0,0.3333333333333333,1.1875
90,0,4,5,0.4736842520774967,3.44,0.5399999999999999,7.363636363636363,3.8,3.84,3.84,1.5,6.5,0.6913401064344461,0.7624421831637372,0.4755458306109427,0.40700000000000003,0.514,0.47252748007486817,0.12328784324756015,16.0,86.0,37.0,119.66666666666667,7.0,21.0,0.6904761904761906,0.0
91,0,1,5,0.5,4.22,2.6999999999999997,1.5882352941176472,3.6,0.4,4.295454545454545,7.815789473684211,7.6,0.666993840113721,0.9313811188811189,0.4172949759755804,0.5,0.647,0.9134197344503313,0.3859649448833166,27.0,134.0,4.0,22.333333333333332,7.0,7.0,0.9047619047619049,0.5238095238095237
92,1,4,3,2.4999875000624994e-06,3.35,5.906249999999999,8.027027027027028,0.75,4.17,4.17,2.7551020408163267,3.6,0.43042703603655386,0.6858783917607447,0.38558178193747156,0.433,0.56,0.445478737904591,0.5861555467251117,25.0,161.0,10.0,49.666666666666664,7.0,21.0,0.6410256410256411,0.0
93,1,6,4,0.5,3.11,1.6363636363636362,3.1764705882352944,3.8,3.19,3.6610169491525424,4.189655172413794,3.3333333333333335,0.6857325305601167,0.6845115756001086,0.5004455246165698,0.539,0.528,0.49365079566641407,0.3089005957088501,27.0,168.0,26.0,163.33333333333334,6.0,6.0,1.4375,0.9803921568627452
94,1,5,2,0.5454544628100676,2.97,3.0483870967741935,3.552631578947368,5.2,4.0,2.571428571428571,1.7234042553191489,4.4,0.6964798850574713,0.7188403179190752,0.4921005745503463,0.496,0.43700000000000006,0.4261119293796472,0.542435409252179,29.0,193.33333333333334,0.0,0.0,7.0,9.0,0.9583333333333335,0.875
95,1,10,1,0.6666663703708972,1.85,2.0454545454545454,2.1891891891891895,4.75,4.07,0.0,2.6999999999999997,1.4,0.7214506172839505,0.5250284888407126,0.578790782564306,0.493,0.446,0.3125000633445732,0.9999995111115892,28.0,194.0,13.0,42.0,8.0,8.0,1.3333333333333333,0.4166666666666667
96,0,2,9,0.37500023437456054,4.0,4.0,7.714285714285714,3.6,3.39,3.0483870967741935,1.5283018867924527,6.666666666666667,0.6201298701298701,0.7722703371481596,0.44536755085820284,0.40700000000000003,0.514,0.5412719780048774,0.5675057016688626,0.0,0.0,28.0,188.33333333333334,21.0,7.0,0.0,1.2916666666666667
97,1,1,0,0.384615739643878,4.53,4.53,8.027027027027028,1.25,4.0,8.59090909090909,2.9347826086956523,3.8,0.3999309868875086,0.705011030570438,0.36194748735105436,0.433,0.56,0.5310668156935954,0.34525049126646706,17.0,57.666666666666664,0.0,0.0,21.0,8.0,0.0,0.6666666666666666
98,1,6,0,0.2941181314867494,4.0,1.5,3.9705882352941173,1.4,3.72,1.6874999999999998,4.263157894736842,4.2,0.5537275826293167,0.6396825396825396,0.46398767052238826,0.446,0.496,0.5181347103277952,0.4705882537485467,0.0,0.0,27.0,159.33333333333334,8.0,7.0,0.35294117647058826,1.2156862745098038
99,1,13,3,0.33333366666599995,3.51,4.235294117647059,2.7551020408163267,3.1666666666666665,4.42,5.3999999999999995,0.49090909090909096,5.333333333333333,0.660854521863832,0.6820551005212212,0.4921064760040455,0.56,0.514,0.442622965290551,0.43956045210588907,26.0,148.33333333333334,11.0,53.0,7.0,7.0,1.1875,0.35294117647058826
100,1,7,4,0.5,6.05,3.8571428571428563,6.4565217391304355,1.2,2.84,1.7999999999999998,3.1764705882352944,2.8,0.42746645009088446,0.6173948138432045,0.40911311850283083,0.433,0.5,0.6805398918920378,0.6818181175390493,10.0,41.666666666666664,23.0,133.0,13.0,7.0,0.3111111111111111,1.3777777777777778
101,1,3,2,0.7499996250005625,4.82,4.82,0.0,8.0,2.91,2.739130434782609,7.902439024390245,3.3333333333333335,0.9189099917423617,0.5913069277555258,0.6084622545798773,0.647,0.40700000000000003,0.6235445993416302,0.6376394436246726,6.0,28.0,28.0,194.33333333333334,21.0,7.0,0.0,1.0208333333333333
102,1,6,5,0.37500015624980465,2.71,1.894736842105263,3.375,3.5,2.55,1.3499999999999999,2.076923076923077,6.75,0.7587301587301587,0.8071969696969696,0.48452456372746644,0.528,0.493,0.51520911969235,0.5839415540992854,13.0,66.0,26.0,169.33333333333334,7.0,7.0,1.2222222222222223,0.9583333333333333
103,1,4,0,0.4444445679009602,3.31,6.6,2.9454545454545458,4.4,3.27,1.7999999999999998,3.970588235294118,5.25,0.7457446808510639,0.7788074133763094,0.48915657501949733,0.539,0.43700000000000006,0.5030395127539475,0.7857142176870912,25.0,146.33333333333334,21.0,134.33333333333334,7.0,8.0,1.196078431372549,1.3333333333333333
104,1,4,3,0.384615739643878,3.92,8.1,3.3749999999999996,2.0,4.35,1.227272727272727,3.24,3.6,0.5990655245299811,0.6057939623663191,0.49720779148543276,0.446,0.496,0.4740024246668864,0.8684209736329296,33.0,140.0,5.0,20.333333333333332,14.0,7.0,0.7222222222222222,0.6111111111111112
