url,date,team,opponent,place,home,runs,opponent_runs,victory,hits,errors,game_info,batter1_name,batter1_url,batter1_at_bat,batter1_hit,batter1_two_hit,batter1_three_hit,batter1_homerun,batter1_strikeout,batter1_four_balls,batter1_dead_ball,batter1_rbi,batter1_steal,batter1_position,batter2_name,batter2_url,batter2_at_bat,batter2_hit,batter2_two_hit,batter2_three_hit,batter2_homerun,batter2_strikeout,batter2_four_balls,batter2_dead_ball,batter2_rbi,batter2_steal,batter2_position,batter3_name,batter3_url,batter3_at_bat,batter3_hit,batter3_two_hit,batter3_three_hit,batter3_homerun,batter3_strikeout,batter3_four_balls,batter3_dead_ball,batter3_rbi,batter3_steal,batter3_position,batter4_name,batter4_url,batter4_at_bat,batter4_hit,batter4_two_hit,batter4_three_hit,batter4_homerun,batter4_strikeout,batter4_four_balls,batter4_dead_ball,batter4_rbi,batter4_steal,batter4_position,batter5_name,batter5_url,batter5_at_bat,batter5_hit,batter5_two_hit,batter5_three_hit,batter5_homerun,batter5_strikeout,batter5_four_balls,batter5_dead_ball,batter5_rbi,batter5_steal,batter5_position,batter6_name,batter6_url,batter6_at_bat,batter6_hit,batter6_two_hit,batter6_three_hit,batter6_homerun,batter6_strikeout,batter6_four_balls,batter6_dead_ball,batter6_rbi,batter6_steal,batter6_position,batter7_name,batter7_url,batter7_at_bat,batter7_hit,batter7_two_hit,batter7_three_hit,batter7_homerun,batter7_steal,batter7_strikeout,batter7_four_balls,batter7_rbi,batter9_run,batter7_dead_ball,batter8_name,batter8_url,batter8_at_bat,batter8_hit,batter8_two_hit,batter8_three_hit,batter8_homerun,batter8_steal,batter8_strikeout,batter8_four_balls,batter8_rbi,batter8_dead_ball,batter9_name,batter9_url,batter9_at_bat,batter9_hit,batter9_two_hit,batter9_three_hit,batter9_homerun,batter9_strikeout,batter9_four_balls,batter9_dead_ball,batter9_rbi,batter9_steal,batter9_position,other_batters_at_bat,other_batters_hit,other_batters_steal,other_batters_strikeout,other_batters_two_hit,other_batters_three_hit,other_batters_homerun,other_batters_four_balls,other_batters_dead_ball,st_name,st_url,st_pitches,st_batters,st_times,st_hits,st_homerun,st_four_balls,st_dead_ball,st_strikeout,st_wild_pitches,st_boke,st_runs,st_responsible_runs,re_pitches,re_batters,re_times,re_times_decimal,re_hits,re_homerun,re_four_balls,re_dead_ball,re_strikeout,re_wild_pitches,re_boke,re_runs,re_responsible_runs
http://npb.jp/scores/2017/0331/h-m-01/box.html,2017年3月31日（金）,千葉ロッテマリーンズ,福岡ソフトバンクホークス,ヤフオクドーム,0,1,3,0,6,1,"            【試合終了】            ◇開始 18時31分      ◇試合時間 2時間41分      ◇入場者 38,585人    ",岡田,http://npb.jp/bis/players/81385118.html,3,0,0,0,0,0,1,0,0,0,中,荻野,http://npb.jp/bis/players/71575131.html,4,0,0,0,0,1,0,0,0,0,右,角中,http://npb.jp/bis/players/41545114.html,4,1,0,0,0,0,0,0,0,0,左,パラデス,http://npb.jp/bis/players/23725134.html,4,1,0,0,0,0,0,0,0,0,指,鈴木,http://npb.jp/bis/players/81985135.html,4,1,1,0,0,1,0,0,0,0,二,ダフィー,http://npb.jp/bis/players/73775134.html,4,1,0,0,0,2,0,0,1,0,三,井上,http://npb.jp/bis/players/11315139.html,4,1,0,0,0,1,0,0,0,0,一,田村,http://npb.jp/bis/players/41945137.html,2,1,0,0,0,0,0,0,0,捕,中村,http://npb.jp/bis/players/51455130.html,2,0,0,0,0,2,0,0,0,0,遊,1,0,0,1,0,0,0,0,0,涌井,http://npb.jp/bis/players/31635110.html,115,28,7.1,7,0,1,0,4,0,0,2,2,4,3,0.1,0,1,0,0,0,0,0,0,1,0
http://npb.jp/scores/2017/0331/h-m-01/box.html,2017年3月31日（金）,福岡ソフトバンクホークス,千葉ロッテマリーンズ,ヤフオクドーム,1,3,1,1,8,0,"            【試合終了】            ◇開始 18時31分      ◇試合時間 2時間41分      ◇入場者 38,585人    ",今宮,http://npb.jp/bis/players/31335131.html,3,0,0,0,0,0,0,0,0,0,遊,本多,http://npb.jp/bis/players/41445112.html,4,2,0,0,0,1,0,0,1,0,二,柳田,http://npb.jp/bis/players/31835133.html,3,0,0,0,0,1,0,0,1,0,中,内川,http://npb.jp/bis/players/21325113.html,4,1,0,0,0,0,0,0,0,0,一,デスパイネ,http://npb.jp/bis/players/03505139.html,2,0,0,0,0,0,1,0,0,0,指,中村晃,http://npb.jp/bis/players/11215116.html,3,2,0,0,0,0,0,0,0,0,左,松田,http://npb.jp/bis/players/51655112.html,3,1,0,0,0,1,0,0,1,0,三,髙谷,http://npb.jp/bis/players/41045114.html,3,1,0,0,0,1,0,0,0,捕,上林,http://npb.jp/bis/players/91395139.html,3,1,0,0,0,0,0,0,0,0,右,0,0,0,0,0,0,0,0,0,和田,http://npb.jp/bis/players/11815117.html,112,30,8,5,0,1,0,7,0,0,1,1,11,4,1,0,1,0,0,0,1,0,0,0,0
http://npb.jp/scores/2017/0401/g-d-02/box.html,2017年4月1日（土）,中日ドラゴンズ,読売ジャイアンツ,東京ドーム,0,2,4,0,8,0,"            【試合終了】            ◇開始 14時00分      ◇試合時間 3時間12分      ◇入場者 44,351人    ",大島,http://npb.jp/bis/players/01305131.html,4,3,0,0,0,0,1,0,0,1,中,荒木,http://npb.jp/bis/players/71173882.html,5,1,0,0,0,2,0,0,0,0,二,ゲレーロ,http://npb.jp/bis/players/43545134.html,4,0,0,0,0,1,0,0,0,0,三,ビシエド,http://npb.jp/bis/players/13715132.html,4,0,0,0,0,0,0,0,0,0,一,平田,http://npb.jp/bis/players/61265112.html,3,0,0,0,0,2,1,0,0,0,右,藤井,http://npb.jp/bis/players/51455112.html,3,1,0,0,0,1,1,0,0,0,左,堂上,http://npb.jp/bis/players/01205114.html,4,1,1,0,0,1,0,0,1,0,遊,杉山,http://npb.jp/bis/players/61765137.html,3,0,0,0,0,2,1,0,0,捕,バルデス,http://npb.jp/bis/players/83385130.html,3,2,0,0,1,1,0,0,1,0,投,1,0,0,1,0,0,0,0,0,バルデス,http://npb.jp/bis/players/83385130.html,116,29,6.1,4,0,7,0,3,0,0,1,1,54,11,0.2,0,2,1,2,0,3,0,0,3,3
http://npb.jp/scores/2017/0401/g-d-02/box.html,2017年4月1日（土）,読売ジャイアンツ,中日ドラゴンズ,東京ドーム,1,4,2,1,6,1,"            【試合終了】            ◇開始 14時00分      ◇試合時間 3時間12分      ◇入場者 44,351人    ",中井,http://npb.jp/bis/players/21025116.html,2,0,0,0,0,1,2,0,0,0,二,立岡,http://npb.jp/bis/players/81985118.html,4,1,0,0,0,0,1,0,0,0,中,坂本勇,http://npb.jp/bis/players/51955114.html,4,0,0,0,0,1,1,0,0,0,遊,阿部,http://npb.jp/bis/players/21125113.html,3,2,0,0,1,0,2,0,4,0,一,マギー,http://npb.jp/bis/players/21825137.html,3,0,0,0,0,0,1,0,0,0,三,長野,http://npb.jp/bis/players/91995131.html,4,1,0,0,0,0,0,0,0,0,右,岡本,http://npb.jp/bis/players/11515130.html,3,0,0,0,0,0,1,0,0,0,左,小林,http://npb.jp/bis/players/91795139.html,3,0,0,0,0,2,1,0,0,捕,田口,http://npb.jp/bis/players/41945139.html,0,0,0,0,0,0,0,0,0,0,投,4,2,0,2,0,0,0,0,0,田口,http://npb.jp/bis/players/41945139.html,102,21,5,5,1,1,0,6,0,0,2,2,58,17,1,0,3,0,3,0,5,1,0,0,0
http://npb.jp/scores/2017/0401/s-db-02/box.html,2017年4月1日（土）,横浜DeNAベイスターズ,東京ヤクルトスワローズ,神　宮,0,6,1,1,10,0,"            【試合終了】            ◇開始 14時01分      ◇試合時間 3時間5分      ◇入場者 27,750人    ",桑原,http://npb.jp/bis/players/51755135.html,5,1,0,0,0,2,0,0,1,0,中,梶谷,http://npb.jp/bis/players/61565114.html,5,3,3,0,0,2,0,0,2,0,右,ロペス,http://npb.jp/bis/players/93195137.html,4,1,1,0,0,1,1,0,1,0,一,筒香,http://npb.jp/bis/players/41945131.html,5,1,0,0,0,2,0,0,1,0,左,シリアコ,http://npb.jp/bis/players/53755134.html,4,1,0,0,0,2,0,0,0,0,三,田中浩,http://npb.jp/bis/players/21925110.html,3,1,0,0,0,0,1,0,0,0,二,倉本,http://npb.jp/bis/players/91795130.html,2,0,0,0,0,1,1,0,0,0,遊,戸柱,http://npb.jp/bis/players/41245132.html,3,1,0,0,0,0,1,0,1,捕,クライン,http://npb.jp/bis/players/03505134.html,2,0,0,0,0,1,0,0,0,0,投,3,1,0,0,0,0,0,1,0,クライン,http://npb.jp/bis/players/03505134.html,98,22,5,4,1,4,0,5,1,0,1,1,48,12,1,0,0,0,1,0,2,0,0,0,0
http://npb.jp/scores/2017/0401/s-db-02/box.html,2017年4月1日（土）,東京ヤクルトスワローズ,横浜DeNAベイスターズ,神　宮,1,1,6,0,4,0,"            【試合終了】            ◇開始 14時01分      ◇試合時間 3時間5分      ◇入場者 27,750人    ",大引,http://npb.jp/bis/players/91595114.html,4,1,0,0,0,1,0,0,0,1,遊,坂口,http://npb.jp/bis/players/21925117.html,0,0,0,0,0,0,4,0,0,0,中,山田,http://npb.jp/bis/players/91895133.html,4,1,0,0,0,0,0,0,0,0,二,バレンティン,http://npb.jp/bis/players/13315133.html,4,0,0,0,0,0,0,0,0,0,左,雄平,http://npb.jp/bis/players/01005117.html,4,0,0,0,0,2,0,0,0,0,右,畠山,http://npb.jp/bis/players/31235113.html,3,1,0,0,1,0,1,0,1,0,一,中村,http://npb.jp/bis/players/51255118.html,4,1,0,0,0,0,0,0,0,0,捕,西浦,http://npb.jp/bis/players/91095139.html,3,0,0,0,0,1,0,0,0,三,小川,http://npb.jp/bis/players/11515137.html,1,0,0,0,0,1,0,0,0,0,投,2,0,0,2,0,0,0,0,0,小川,http://npb.jp/bis/players/11515137.html,96,22,5,5,0,2,0,7,0,0,2,2,78,20,1,0,5,0,3,0,4,0,0,4,4
http://npb.jp/scores/2017/0401/c-t-02/box.html,2017年4月1日（土）,阪神タイガース,広島東洋カープ,マツダスタジアム,0,8,9,0,11,4,"            【試合終了】            ◇開始 14時00分      ◇試合時間 5時間24分      ◇入場者 31,609人    ",髙山,http://npb.jp/bis/players/01005132.html,4,1,0,0,0,2,3,0,0,1,左,上本,http://npb.jp/bis/players/01305118.html,4,1,0,0,0,2,1,0,0,0,二,糸井,http://npb.jp/bis/players/91195119.html,3,0,0,0,0,0,2,0,1,0,中,福留,http://npb.jp/bis/players/61963888.html,3,2,0,0,0,0,3,0,1,0,右,原口,http://npb.jp/bis/players/61065131.html,2,1,0,0,0,1,3,0,2,0,一,北條,http://npb.jp/bis/players/11215137.html,3,0,0,0,0,1,0,0,0,0,遊,鳥谷,http://npb.jp/bis/players/21925119.html,4,2,0,0,0,1,2,0,0,0,三,梅野,http://npb.jp/bis/players/21325139.html,4,3,0,0,0,0,0,0,3,捕,岩貞,http://npb.jp/bis/players/51355139.html,1,0,0,0,0,1,0,0,0,0,投,6,1,0,3,0,0,0,0,1,岩貞,http://npb.jp/bis/players/51355139.html,100,25,5,5,2,5,0,6,1,0,5,5,126,28,0.1,0,5,0,8,0,1,0,0,4,3
http://npb.jp/scores/2017/0401/c-t-02/box.html,2017年4月1日（土）,広島東洋カープ,阪神タイガース,マツダスタジアム,1,9,8,1,10,1,"            【試合終了】            ◇開始 14時00分      ◇試合時間 5時間24分      ◇入場者 31,609人    ",田中,http://npb.jp/bis/players/61965139.html,5,1,0,0,0,1,1,0,0,0,遊,菊池,http://npb.jp/bis/players/61565135.html,4,1,0,0,0,1,2,0,0,0,二,丸,http://npb.jp/bis/players/21425116.html,2,2,1,0,1,0,2,0,4,1,中,新井,http://npb.jp/bis/players/01103888.html,5,0,0,0,0,0,1,0,0,0,一,鈴木,http://npb.jp/bis/players/81785137.html,6,1,0,0,1,2,0,0,2,0,右,エルドレッド,http://npb.jp/bis/players/13515135.html,4,2,1,0,0,1,2,0,0,0,左,小窪,http://npb.jp/bis/players/51755116.html,2,0,0,0,0,0,1,0,0,0,三,石原,http://npb.jp/bis/players/51355115.html,2,0,0,0,0,0,0,0,0,捕,岡田,http://npb.jp/bis/players/91595132.html,1,0,0,0,0,1,0,0,0,0,投,6,3,3,2,1,0,0,4,0,岡田,http://npb.jp/bis/players/91595132.html,104,24,4,5,0,7,0,2,0,0,6,6,137,31,2,0,6,0,7,1,9,0,0,2,1
http://npb.jp/scores/2017/0401/f-l-02/box.html,2017年4月1日（土）,埼玉西武ライオンズ,北海道日本ハムファイターズ,札幌ドーム,0,1,3,0,9,0,"            【試合終了】            ◇開始 14時00分      ◇試合時間 2時間56分      ◇入場者 41,138人    ",秋山,http://npb.jp/bis/players/31135133.html,5,2,1,0,0,0,0,0,0,0,中,田代,http://npb.jp/bis/players/41045135.html,5,1,0,0,0,1,0,0,0,0,左,浅村,http://npb.jp/bis/players/51155118.html,5,2,0,0,0,1,0,0,0,0,二,中村,http://npb.jp/bis/players/81085115.html,4,1,0,0,0,3,0,1,0,0,三,栗山,http://npb.jp/bis/players/51755115.html,3,0,0,0,0,0,1,0,0,0,指,メヒア,http://npb.jp/bis/players/83385139.html,3,0,0,0,0,2,0,1,0,0,一,木村文,http://npb.jp/bis/players/41745114.html,4,1,0,0,0,1,0,0,0,0,右,炭谷,http://npb.jp/bis/players/91995112.html,3,1,0,0,0,0,0,1,0,捕,源田,http://npb.jp/bis/players/71775134.html,4,1,0,0,0,0,0,0,1,0,遊,0,0,0,0,0,0,0,0,0,野上,http://npb.jp/bis/players/81285118.html,92,25,5,8,1,2,0,4,0,0,3,3,51,11,1,0,2,0,0,0,2,0,0,0,0
http://npb.jp/scores/2017/0401/f-l-02/box.html,2017年4月1日（土）,北海道日本ハムファイターズ,埼玉西武ライオンズ,札幌ドーム,1,3,1,1,10,1,"            【試合終了】            ◇開始 14時00分      ◇試合時間 2時間56分      ◇入場者 41,138人    ",西川,http://npb.jp/bis/players/21225133.html,4,1,0,0,1,2,0,0,1,0,左,田中賢介,http://npb.jp/bis/players/11915111.html,4,1,0,0,0,1,0,0,0,0,二,大谷,http://npb.jp/bis/players/01305137.html,4,3,1,0,0,1,0,0,0,0,指,中田,http://npb.jp/bis/players/61065116.html,3,1,0,0,0,0,1,0,0,0,一,近藤,http://npb.jp/bis/players/41745135.html,3,3,0,0,0,0,1,0,1,0,右,レアード,http://npb.jp/bis/players/23525130.html,3,0,0,0,0,1,0,0,1,0,三,岡,http://npb.jp/bis/players/11515139.html,4,1,0,0,0,0,0,0,0,0,中,大野,http://npb.jp/bis/players/61365118.html,3,0,0,0,0,0,0,0,0,捕,中島卓也,http://npb.jp/bis/players/11215118.html,4,0,0,0,0,1,0,0,0,0,遊,0,0,0,0,0,0,0,0,0,メンドーサ,http://npb.jp/bis/players/43145139.html,75,25,5,5,0,1,3,4,0,0,1,0,59,15,1,0,4,0,0,0,4,0,0,0,0
http://npb.jp/scores/2017/0401/bs-e-02/box.html,2017年4月1日（土）,東北楽天ゴールデンイーグルス,オリックス・バファローズ,京セラD大阪,0,13,4,0,14,0,"            【試合終了】            ◇開始 14時00分      ◇試合時間 3時間48分      ◇入場者 26,408人    ",茂木,http://npb.jp/bis/players/61865132.html,6,2,1,0,0,2,0,0,2,0,遊,ペゲーロ,http://npb.jp/bis/players/83085132.html,2,1,0,0,0,0,2,0,0,0,右,ウィーラー,http://npb.jp/bis/players/03105130.html,5,0,0,0,0,1,1,0,0,0,三,アマダー,http://npb.jp/bis/players/23325132.html,5,3,0,0,0,0,0,0,2,0,指,銀次,http://npb.jp/bis/players/71375112.html,3,1,0,0,0,0,2,0,2,0,二一,今江,http://npb.jp/bis/players/01305115.html,4,2,1,0,0,0,0,0,2,0,一,島内,http://npb.jp/bis/players/71975135.html,5,2,0,0,0,2,0,0,2,0,中,松井稼,http://npb.jp/bis/players/81983889.html,3,1,0,0,0,2,1,0,0,左,嶋,http://npb.jp/bis/players/01905114.html,2,0,0,0,0,0,2,0,1,0,捕,2,2,2,0,1,0,0,0,1,辛島,http://npb.jp/bis/players/01505118.html,86,22,5.1,6,0,1,0,2,1,0,2,2,62,15,1,0,4,0,1,0,2,0,0,2,1
http://npb.jp/scores/2017/0401/bs-e-02/box.html,2017年4月1日（土）,オリックス・バファローズ,東北楽天ゴールデンイーグルス,京セラD大阪,1,4,13,1,10,0,"            【試合終了】            ◇開始 14時00分      ◇試合時間 3時間48分      ◇入場者 26,408人    ",安達,http://npb.jp/bis/players/31135135.html,5,1,0,0,0,0,0,0,0,0,遊,川端,http://npb.jp/bis/players/41545135.html,4,2,0,0,0,0,0,0,0,0,中,中島,http://npb.jp/bis/players/01005113.html,4,0,0,0,0,1,0,0,0,0,指,ロメロ,http://npb.jp/bis/players/73975134.html,4,2,0,0,0,1,0,0,1,0,右,小谷野,http://npb.jp/bis/players/71975117.html,4,2,0,0,0,1,0,0,0,0,一,伊藤,http://npb.jp/bis/players/81185116.html,3,2,1,0,0,0,0,0,1,0,三捕,T-岡田,http://npb.jp/bis/players/61365112.html,3,1,0,0,0,1,1,0,1,0,左,若月,http://npb.jp/bis/players/41645139.html,2,0,0,0,0,0,0,0,0,捕,鈴木昂,http://npb.jp/bis/players/81985132.html,3,0,0,0,0,0,0,0,0,0,二三,2,0,0,0,0,0,0,1,0,コーク,http://npb.jp/bis/players/63565134.html,48,15,2.2,6,0,3,0,1,0,0,5,5,141,33,0.2,0,8,0,5,1,6,0,0,8,8
http://npb.jp/scores/2017/0401/h-m-02/box.html,2017年4月1日（土）,千葉ロッテマリーンズ,福岡ソフトバンクホークス,ヤフオクドーム,0,1,4,0,5,1,"            【試合終了】            ◇開始 13時01分      ◇試合時間 3時間6分      ◇入場者 38,270人    ",荻野,http://npb.jp/bis/players/71575131.html,4,1,0,0,0,2,0,0,0,0,右,清田,http://npb.jp/bis/players/91795131.html,3,0,0,0,0,0,1,0,0,0,中,角中,http://npb.jp/bis/players/41545114.html,4,0,0,0,0,0,0,0,0,0,左,パラデス,http://npb.jp/bis/players/23725134.html,4,1,0,0,0,2,0,0,0,0,指,鈴木,http://npb.jp/bis/players/81985135.html,3,1,0,0,0,0,1,0,0,0,二,ダフィー,http://npb.jp/bis/players/73775134.html,4,1,0,0,0,2,0,0,0,0,三,井上,http://npb.jp/bis/players/11315139.html,2,1,0,0,0,0,2,0,0,0,一,田村,http://npb.jp/bis/players/41945137.html,2,0,0,0,0,0,1,0,0,捕,中村,http://npb.jp/bis/players/51455130.html,2,0,0,0,0,0,0,0,0,0,遊,2,0,1,0,0,0,0,0,0,西野,http://npb.jp/bis/players/01205118.html,101,26,6,7,0,2,0,3,1,0,4,3,41,8,1.1,0,1,0,2,0,1,0,0,0,0
http://npb.jp/scores/2017/0401/h-m-02/box.html,2017年4月1日（土）,福岡ソフトバンクホークス,千葉ロッテマリーンズ,ヤフオクドーム,1,4,1,1,8,1,"            【試合終了】            ◇開始 13時01分      ◇試合時間 3時間6分      ◇入場者 38,270人    ",今宮,http://npb.jp/bis/players/31335131.html,4,1,0,0,0,0,0,0,0,0,遊,本多,http://npb.jp/bis/players/41445112.html,2,1,0,0,0,0,1,0,0,0,二,柳田,http://npb.jp/bis/players/31835133.html,4,2,0,0,0,0,0,0,0,0,中,内川,http://npb.jp/bis/players/21325113.html,4,2,1,0,0,0,0,0,1,0,一,デスパイネ,http://npb.jp/bis/players/03505139.html,3,2,1,0,0,1,1,0,0,0,指,中村晃,http://npb.jp/bis/players/11215116.html,2,0,0,0,0,0,2,0,0,0,左,松田,http://npb.jp/bis/players/51655112.html,4,0,0,0,0,1,0,0,1,0,三,髙谷,http://npb.jp/bis/players/41045114.html,3,0,0,0,0,1,0,0,0,捕,上林,http://npb.jp/bis/players/91395139.html,2,0,0,0,0,1,0,0,0,0,右,1,0,0,0,0,0,0,0,0,中田,http://npb.jp/bis/players/51055110.html,124,27,7,3,0,4,0,6,0,0,0,0,26,9,0.2,0,2,0,1,0,0,0,0,1,1
http://npb.jp/scores/2017/0402/g-d-03/box.html,2017年4月2日（日）,中日ドラゴンズ,読売ジャイアンツ,東京ドーム,0,3,6,0,8,0,"            【試合終了】            ◇開始 14時00分      ◇試合時間 2時間50分      ◇入場者 44,530人    ",大島,http://npb.jp/bis/players/01305131.html,4,1,0,0,0,1,0,0,0,0,中,荒木,http://npb.jp/bis/players/71173882.html,4,0,0,0,0,0,0,0,0,0,二,ゲレーロ,http://npb.jp/bis/players/43545134.html,4,2,0,0,1,1,0,0,1,0,三,ビシエド,http://npb.jp/bis/players/13715132.html,4,2,1,0,0,0,0,0,1,0,一,平田,http://npb.jp/bis/players/61265112.html,4,1,0,0,1,1,0,0,1,0,右,遠藤,http://npb.jp/bis/players/41345130.html,3,1,0,0,0,2,1,0,0,0,左,京田,http://npb.jp/bis/players/81585134.html,4,1,0,0,0,0,0,0,0,0,遊,木下拓,http://npb.jp/bis/players/31735132.html,2,0,0,0,0,0,0,0,0,捕,吉見,http://npb.jp/bis/players/41845112.html,1,0,0,0,0,1,0,0,0,0,投,2,0,0,0,0,0,0,0,0,吉見,http://npb.jp/bis/players/41845112.html,104,28,6,8,0,1,1,5,0,0,6,6,27,8,0.1,0,0,0,2,0,1,0,0,0,0
http://npb.jp/scores/2017/0402/g-d-03/box.html,2017年4月2日（日）,読売ジャイアンツ,中日ドラゴンズ,東京ドーム,1,6,3,1,8,1,"            【試合終了】            ◇開始 14時00分      ◇試合時間 2時間50分      ◇入場者 44,530人    ",中井,http://npb.jp/bis/players/21025116.html,4,0,0,0,0,1,0,0,0,0,二一,立岡,http://npb.jp/bis/players/81985118.html,4,1,0,0,0,0,0,0,0,0,中,坂本勇,http://npb.jp/bis/players/51955114.html,4,2,0,0,0,0,0,0,0,0,遊,阿部,http://npb.jp/bis/players/21125113.html,4,2,1,0,0,0,0,0,1,0,一,マギー,http://npb.jp/bis/players/21825137.html,4,1,0,0,0,1,0,0,2,0,三,長野,http://npb.jp/bis/players/91995131.html,3,0,0,0,0,2,0,1,0,0,右,岡本,http://npb.jp/bis/players/11515130.html,2,0,0,0,0,0,0,0,0,0,左,小林,http://npb.jp/bis/players/91795139.html,2,1,0,0,0,0,2,0,0,捕,大竹寛,http://npb.jp/bis/players/11515115.html,2,0,0,0,0,2,0,0,1,0,投,2,1,2,0,1,0,0,1,0,大竹寛,http://npb.jp/bis/players/11515115.html,85,24,6 +,7,2,0,0,3,0,0,3,3,42,10,1,0,1,0,1,0,3,0,0,0,0
http://npb.jp/scores/2017/0402/s-db-03/box.html,2017年4月2日（日）,横浜DeNAベイスターズ,東京ヤクルトスワローズ,神　宮,0,4,8,0,6,2,"            【試合終了】            ◇開始 13時00分      ◇試合時間 3時間56分      ◇入場者 30,254人    ",桑原,http://npb.jp/bis/players/51755135.html,3,1,0,0,0,2,1,1,0,1,中,梶谷,http://npb.jp/bis/players/61565114.html,5,1,0,0,0,3,0,0,0,1,右,ロペス,http://npb.jp/bis/players/93195137.html,5,4,2,0,0,0,0,0,2,0,一,筒香,http://npb.jp/bis/players/41945131.html,2,0,0,0,0,0,2,0,0,0,左,シリアコ,http://npb.jp/bis/players/53755134.html,2,0,0,0,0,0,1,0,0,0,三,田中浩,http://npb.jp/bis/players/21925110.html,5,0,0,0,0,1,0,0,0,0,二,倉本,http://npb.jp/bis/players/91795130.html,5,0,0,0,0,1,0,0,0,0,遊,戸柱,http://npb.jp/bis/players/41245132.html,5,0,0,0,0,0,0,0,0,捕,濵口,http://npb.jp/bis/players/51655134.html,2,0,0,0,0,1,0,0,0,0,投,2,0,0,1,0,0,0,2,0,濵口,http://npb.jp/bis/players/51655134.html,97,22,5,6,1,1,0,5,0,0,4,2,95,23,0 +,0,5,1,4,1,6,0,0,4,4
http://npb.jp/scores/2017/0402/s-db-03/box.html,2017年4月2日（日）,東京ヤクルトスワローズ,横浜DeNAベイスターズ,神　宮,1,8,4,1,11,0,"            【試合終了】            ◇開始 13時00分      ◇試合時間 3時間56分      ◇入場者 30,254人    ",大引,http://npb.jp/bis/players/91595114.html,3,3,0,0,0,0,2,0,0,0,遊,坂口,http://npb.jp/bis/players/21925117.html,3,0,0,0,0,0,0,0,0,0,中,山田,http://npb.jp/bis/players/91895133.html,5,1,0,0,1,2,0,0,2,0,二,バレンティン,http://npb.jp/bis/players/13315133.html,5,1,0,0,0,2,0,0,1,0,左,雄平,http://npb.jp/bis/players/01005117.html,4,1,1,0,0,0,1,0,1,0,右,畠山,http://npb.jp/bis/players/31235113.html,5,2,1,0,0,2,0,0,0,0,一,中村,http://npb.jp/bis/players/51255118.html,4,1,0,0,0,1,0,1,0,0,捕,西浦,http://npb.jp/bis/players/91095139.html,4,0,0,0,0,1,1,0,0,三,オーレンドルフ,http://npb.jp/bis/players/83385134.html,2,0,0,0,0,2,0,0,0,0,投,3,2,4,1,0,0,1,0,0,オーレンドルフ,http://npb.jp/bis/players/83385134.html,93,26,6,5,0,3,0,4,2,0,4,2,77,18,1,0,1,0,4,1,5,0,0,0,0
http://npb.jp/scores/2017/0402/c-t-03/box.html,2017年4月2日（日）,阪神タイガース,広島東洋カープ,マツダスタジアム,0,1,9,0,7,1,"            【試合終了】            ◇開始 13時30分      ◇試合時間 3時間43分      ◇入場者 31,693人    ",髙山,http://npb.jp/bis/players/01005132.html,5,1,0,0,0,3,0,0,0,0,左,上本,http://npb.jp/bis/players/01305118.html,4,1,1,0,0,2,0,0,0,0,二,糸井,http://npb.jp/bis/players/91195119.html,1,1,0,0,1,0,1,1,1,0,中,福留,http://npb.jp/bis/players/61963888.html,2,1,0,0,0,0,2,0,0,0,右,原口,http://npb.jp/bis/players/61065131.html,4,0,0,0,0,3,0,0,0,0,一,鳥谷,http://npb.jp/bis/players/21925119.html,3,2,0,0,0,1,1,0,0,0,三,北條,http://npb.jp/bis/players/11215137.html,4,0,0,0,0,0,0,0,0,0,遊,梅野,http://npb.jp/bis/players/21325139.html,4,0,0,0,0,1,0,0,0,捕,能見,http://npb.jp/bis/players/61065110.html,2,0,0,0,0,1,0,0,0,0,投,3,1,0,0,0,0,0,1,0,能見,http://npb.jp/bis/players/61065110.html,78,19,3.1,8,0,2,0,2,0,0,4,4,88,24,2,0,7,0,2,1,1,0,0,5,2
http://npb.jp/scores/2017/0402/c-t-03/box.html,2017年4月2日（日）,広島東洋カープ,阪神タイガース,マツダスタジアム,1,9,1,1,15,2,"            【試合終了】            ◇開始 13時30分      ◇試合時間 3時間43分      ◇入場者 31,693人    ",田中,http://npb.jp/bis/players/61965139.html,5,4,0,0,0,0,0,0,0,0,遊,菊池,http://npb.jp/bis/players/61565135.html,5,2,1,0,0,0,0,0,1,0,二,丸,http://npb.jp/bis/players/21425116.html,5,4,1,0,0,0,0,0,1,0,中,新井,http://npb.jp/bis/players/01103888.html,2,1,1,0,0,0,1,1,2,0,一,鈴木,http://npb.jp/bis/players/81785137.html,4,1,0,0,0,1,1,0,1,0,右,エルドレッド,http://npb.jp/bis/players/13515135.html,2,1,1,0,0,0,2,0,0,0,左,小窪,http://npb.jp/bis/players/51755116.html,5,0,0,0,0,1,0,0,0,0,三,會澤,http://npb.jp/bis/players/31135114.html,3,0,0,0,0,0,0,0,1,捕,九里,http://npb.jp/bis/players/71775139.html,2,1,0,0,0,1,0,0,0,0,投,4,1,2,0,0,0,0,0,0,九里,http://npb.jp/bis/players/71775139.html,115,26,6,6,1,3,1,8,0,0,1,1,50,12,1,0,1,0,2,0,3,0,0,0,0
